Device : ;PAX1000IR2/M
Serial Number : ;M00911951
Firmware Version : ;1.0.13
Software Version : ;1.4.2002.183
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2024-04-08 21:19:57.36;0.03:53:33:321;-0.55;-0.79;0.27;0.00437;-0.003278;-0.004685;0.001632;-62.49;7.96;136.09;37.35;130.86;0.00437;0.005946;-0.001577;-23.596;-22.257;-99.990;0.22;160.80;
2024-04-08 21:20:02.36;0.03:53:38:319;-0.55;-0.79;0.28;0.004372;-0.003275;-0.004689;0.001637;-62.47;7.99;136.07;37.44;130.82;0.004372;0.005949;-0.001577;-23.593;-22.256;-99.990;0.22;160.76;
2024-04-08 21:20:07.35;0.03:53:43:316;-0.55;-0.79;0.27;0.004375;-0.003271;-0.004694;0.001636;-62.43;7.98;136.01;37.40;130.77;0.004375;0.005951;-0.001576;-23.590;-22.254;-99.990;0.23;160.78;
2024-04-08 21:20:12.35;0.03:53:48:314;-0.55;-0.79;0.27;0.004371;-0.003271;-0.004692;0.001633;-62.44;7.97;136.09;37.36;130.86;0.004371;0.005949;-0.001578;-23.594;-22.256;-99.990;0.23;160.81;
2024-04-08 21:20:17.35;0.03:53:53:316;-0.55;-0.79;0.28;0.004374;-0.003271;-0.004693;0.001643;-62.44;8.01;136.06;37.56;130.77;0.004374;0.005951;-0.001577;-23.591;-22.254;-99.990;0.23;160.70;
2024-04-08 21:20:22.35;0.03:53:58:312;-0.55;-0.79;0.28;0.004373;-0.003272;-0.004698;0.001642;-62.43;8.00;136.19;37.55;130.91;0.004373;0.005956;-0.001583;-23.592;-22.250;-99.990;0.23;160.73;
2024-04-08 21:20:27.35;0.03:54:03:314;-0.55;-0.79;0.28;0.004374;-0.003269;-0.0047;0.001641;-62.41;7.99;136.17;37.51;130.90;0.004374;0.005956;-0.001582;-23.591;-22.251;-99.990;0.23;160.76;
2024-04-08 21:20:32.35;0.03:54:08:310;-0.55;-0.79;0.28;0.004374;-0.003272;-0.004693;0.001643;-62.44;8.01;136.10;37.58;130.81;0.004374;0.005953;-0.001579;-23.592;-22.253;-99.990;0.23;160.70;
2024-04-08 21:20:37.34;0.03:54:13:306;-0.55;-0.79;0.28;0.004374;-0.003273;-0.004697;0.001645;-62.43;8.01;136.20;37.61;130.90;0.004374;0.005957;-0.001583;-23.592;-22.250;-99.990;0.23;160.70;
2024-04-08 21:20:42.34;0.03:54:18:303;-0.55;-0.79;0.28;0.004376;-0.003273;-0.004697;0.001645;-62.43;8.02;136.12;37.59;130.82;0.004376;0.005956;-0.001581;-23.589;-22.250;-99.990;0.23;160.70;
2024-04-08 21:20:47.34;0.03:54:23:306;-0.55;-0.79;0.28;0.004373;-0.003272;-0.004698;0.001645;-62.43;8.01;136.21;37.61;130.91;0.004373;0.005957;-0.001583;-23.592;-22.250;-99.990;0.23;160.70;
2024-04-08 21:20:52.34;0.03:54:28:307;-0.55;-0.79;0.28;0.004374;-0.003273;-0.004696;0.001644;-62.44;8.02;136.14;37.59;130.84;0.004374;0.005955;-0.001581;-23.591;-22.251;-99.990;0.23;160.70;
2024-04-08 21:20:57.35;0.03:54:33:315;-0.55;-0.79;0.28;0.004374;-0.003276;-0.004699;0.001646;-62.44;8.02;136.25;37.63;130.95;0.004374;0.00596;-0.001586;-23.591;-22.248;-99.990;0.23;160.69;
2024-04-08 21:21:02.36;0.03:54:38:321;-0.55;-0.79;0.28;0.004376;-0.003273;-0.004698;0.001645;-62.43;8.02;136.13;37.60;130.84;0.004376;0.005957;-0.001581;-23.589;-22.250;-99.990;0.23;160.70;
2024-04-08 21:21:07.36;0.03:54:43:319;-0.55;-0.79;0.28;0.004376;-0.003272;-0.004699;0.001646;-62.43;8.02;136.14;37.62;130.84;0.004376;0.005958;-0.001582;-23.589;-22.249;-99.990;0.23;160.69;
2024-04-08 21:21:12.36;0.03:54:48:319;-0.55;-0.79;0.28;0.004375;-0.003271;-0.004699;0.001643;-62.42;8.01;136.16;37.56;130.88;0.004375;0.005957;-0.001582;-23.590;-22.250;-99.990;0.23;160.73;
2024-04-08 21:21:17.35;0.03:54:53:318;-0.55;-0.79;0.28;0.004376;-0.003268;-0.004702;0.001646;-62.40;8.02;136.15;37.61;130.86;0.004376;0.005958;-0.001582;-23.589;-22.249;-99.990;0.23;160.71;
2024-04-08 21:21:22.36;0.03:54:58:319;-0.55;-0.79;0.28;0.004375;-0.00327;-0.004699;0.001647;-62.42;8.02;136.17;37.64;130.86;0.004375;0.005957;-0.001582;-23.590;-22.250;-99.990;0.23;160.69;
2024-04-08 21:21:27.37;0.03:55:03:329;-0.55;-0.79;0.28;0.004375;-0.00327;-0.0047;0.001647;-62.42;8.03;136.18;37.65;130.87;0.004375;0.005958;-0.001583;-23.590;-22.249;-99.990;0.23;160.68;
2024-04-08 21:21:32.37;0.03:55:08:331;-0.55;-0.79;0.28;0.004376;-0.003268;-0.004697;0.001646;-62.41;8.02;136.06;37.61;130.76;0.004376;0.005954;-0.001578;-23.589;-22.252;-99.990;0.23;160.69;
2024-04-08 21:21:37.37;0.03:55:13:335;-0.55;-0.79;0.28;0.004376;-0.003267;-0.0047;0.001648;-62.40;8.03;136.12;37.67;130.80;0.004376;0.005956;-0.001581;-23.589;-22.250;-99.990;0.23;160.67;
2024-04-08 21:21:42.37;0.03:55:18:337;-0.55;-0.79;0.28;0.004375;-0.003269;-0.0047;0.001649;-62.41;8.03;136.16;37.68;130.84;0.004375;0.005957;-0.001582;-23.590;-22.249;-99.990;0.23;160.67;
2024-04-08 21:21:47.38;0.03:55:23:347;-0.55;-0.79;0.28;0.004376;-0.003268;-0.0047;0.001649;-62.41;8.03;136.13;37.68;130.81;0.004376;0.005957;-0.001581;-23.589;-22.249;-99.990;0.23;160.67;
2024-04-08 21:21:52.38;0.03:55:28:345;-0.55;-0.79;0.28;0.004377;-0.003267;-0.0047;0.001648;-62.40;8.03;136.08;37.65;130.77;0.004377;0.005957;-0.001579;-23.588;-22.250;-99.990;0.23;160.68;
2024-04-08 21:21:57.38;0.03:55:33:343;-0.55;-0.79;0.28;0.004377;-0.003269;-0.004704;0.001652;-62.40;8.05;136.19;37.75;130.86;0.004377;0.005962;-0.001584;-23.588;-22.246;-99.990;0.23;160.65;
2024-04-08 21:22:02.39;0.03:55:38:350;-0.55;-0.79;0.28;0.004377;-0.003267;-0.004704;0.001653;-62.39;8.05;136.19;37.77;130.85;0.004377;0.005961;-0.001584;-23.589;-22.247;-99.990;0.23;160.64;
2024-04-08 21:22:07.40;0.03:55:43:359;-0.55;-0.79;0.28;0.004376;-0.003267;-0.004707;0.001652;-62.38;8.04;136.26;37.75;130.92;0.004376;0.005963;-0.001587;-23.589;-22.245;-99.990;0.23;160.66;
2024-04-08 21:22:12.40;0.03:55:48:364;-0.55;-0.79;0.28;0.004378;-0.003263;-0.004707;0.001651;-62.37;8.04;136.16;37.71;130.83;0.004378;0.005961;-0.001583;-23.587;-22.247;-99.990;0.23;160.68;
2024-04-08 21:22:17.40;0.03:55:53:362;-0.55;-0.79;0.28;0.004378;-0.003264;-0.004705;0.001653;-62.38;8.05;136.14;37.75;130.80;0.004378;0.00596;-0.001582;-23.587;-22.247;-99.990;0.23;160.65;
2024-04-08 21:22:22.40;0.03:55:58:368;-0.55;-0.79;0.28;0.004378;-0.003265;-0.004705;0.001655;-62.38;8.06;136.16;37.80;130.81;0.004378;0.005962;-0.001583;-23.587;-22.246;-99.990;0.23;160.62;
2024-04-08 21:22:27.41;0.03:56:03:377;-0.55;-0.79;0.28;0.004376;-0.003267;-0.004702;0.00165;-62.39;8.04;136.16;37.70;130.84;0.004376;0.005959;-0.001582;-23.589;-22.249;-99.990;0.23;160.67;
2024-04-08 21:22:32.42;0.03:56:08:387;-0.55;-0.79;0.28;0.004378;-0.003262;-0.004705;0.001651;-62.37;8.04;136.10;37.71;130.77;0.004378;0.005958;-0.00158;-23.587;-22.249;-99.990;0.23;160.67;
2024-04-08 21:22:37.42;0.03:56:13:386;-0.55;-0.79;0.28;0.004377;-0.003264;-0.004704;0.001652;-62.38;8.05;136.15;37.75;130.81;0.004377;0.005959;-0.001582;-23.589;-22.249;-99.990;0.23;160.65;
2024-04-08 21:22:42.42;0.03:56:18:383;-0.55;-0.79;0.28;0.004377;-0.003265;-0.004701;0.001654;-62.39;8.06;136.11;37.79;130.76;0.004377;0.005958;-0.001581;-23.588;-22.249;-99.990;0.23;160.61;
2024-04-08 21:22:47.42;0.03:56:23:387;-0.55;-0.79;0.28;0.004379;-0.003263;-0.004703;0.001657;-62.38;8.07;136.09;37.84;130.72;0.004379;0.005959;-0.00158;-23.586;-22.248;-99.990;0.23;160.59;
2024-04-08 21:22:52.43;0.03:56:28:398;-0.55;-0.79;0.28;0.00438;-0.003262;-0.004701;0.001654;-62.38;8.06;135.99;37.76;130.65;0.00438;0.005956;-0.001576;-23.586;-22.250;-99.990;0.23;160.62;
2024-04-08 21:22:57.44;0.03:56:33:401;-0.55;-0.79;0.28;0.004378;-0.003263;-0.004702;0.001655;-62.38;8.07;136.09;37.81;130.73;0.004378;0.005958;-0.00158;-23.587;-22.249;-99.990;0.23;160.61;
2024-04-08 21:23:02.44;0.03:56:38:402;-0.55;-0.79;0.28;0.004377;-0.003265;-0.004701;0.001656;-62.39;8.07;136.13;37.83;130.77;0.004377;0.005958;-0.001581;-23.589;-22.249;-99.990;0.23;160.59;
2024-04-08 21:23:07.44;0.03:56:43:400;-0.55;-0.79;0.28;0.004378;-0.003262;-0.004701;0.001658;-62.38;8.08;136.09;37.88;130.71;0.004378;0.005957;-0.00158;-23.588;-22.249;-99.990;0.23;160.57;
2024-04-08 21:23:12.43;0.03:56:48:396;-0.55;-0.79;0.28;0.004377;-0.003264;-0.004704;0.001657;-62.38;8.07;136.16;37.86;130.79;0.004377;0.00596;-0.001583;-23.588;-22.247;-99.990;0.23;160.59;
2024-04-08 21:23:17.44;0.03:56:53:402;-0.55;-0.79;0.28;0.004379;-0.003258;-0.004705;0.001659;-62.35;8.08;136.08;37.88;130.70;0.004379;0.005959;-0.00158;-23.586;-22.249;-99.990;0.23;160.58;
2024-04-08 21:23:22.43;0.03:56:58:399;-0.55;-0.79;0.28;0.004378;-0.003262;-0.004703;0.00166;-62.37;8.09;136.11;37.92;130.72;0.004378;0.005959;-0.001581;-23.587;-22.248;-99.990;0.23;160.56;
2024-04-08 21:23:27.43;0.03:57:03:395;-0.55;-0.79;0.28;0.00438;-0.003261;-0.004706;0.001661;-62.36;8.09;136.10;37.93;130.71;0.00438;0.005961;-0.001581;-23.585;-22.247;-99.990;0.23;160.56;
2024-04-08 21:23:32.44;0.03:57:08:405;-0.55;-0.79;0.28;0.004378;-0.003271;-0.004683;0.001649;-62.47;8.05;135.82;37.67;130.50;0.004378;0.005946;-0.001568;-23.588;-22.258;-99.990;0.22;160.60;
2024-04-08 21:23:37.44;0.03:57:13:401;-0.55;-0.79;0.28;0.004377;-0.003276;-0.004677;0.001648;-62.51;8.05;135.78;37.65;130.46;0.004377;0.005943;-0.001566;-23.588;-22.260;-99.990;0.22;160.59;
2024-04-08 21:23:42.44;0.03:57:18:406;-0.55;-0.78;0.28;0.004371;-0.00329;-0.004654;0.001636;-62.63;8.01;135.65;37.43;130.39;0.004371;0.00593;-0.001558;-23.594;-22.270;-99.990;0.22;160.63;
2024-04-08 21:23:47.45;0.03:57:23:410;-0.55;-0.79;0.28;0.004371;-0.003289;-0.004661;0.001643;-62.60;8.03;135.80;37.58;130.50;0.004371;0.005936;-0.001565;-23.594;-22.265;-99.990;0.22;160.58;
2024-04-08 21:23:52.45;0.03:57:28:410;-0.56;-0.78;0.28;0.004373;-0.003294;-0.004646;0.001633;-62.67;8.00;135.49;37.34;130.24;0.004373;0.005924;-0.001552;-23.593;-22.274;-99.990;0.22;160.64;
2024-04-08 21:23:57.45;0.03:57:33:417;-0.56;-0.78;0.28;0.004369;-0.003296;-0.004646;0.001632;-62.68;7.99;135.62;37.35;130.38;0.004369;0.005926;-0.001557;-23.596;-22.272;-99.990;0.22;160.65;
2024-04-08 21:24:02.46;0.03:57:38:426;-0.56;-0.78;0.28;0.004371;-0.003298;-0.004643;0.001631;-62.70;7.99;135.53;37.31;130.29;0.004371;0.005924;-0.001553;-23.594;-22.274;-99.990;0.22;160.65;
2024-04-08 21:24:07.46;0.03:57:43:421;-0.56;-0.78;0.28;0.00437;-0.0033;-0.004645;0.00163;-62.70;7.98;135.61;37.29;130.38;0.00437;0.005927;-0.001556;-23.595;-22.272;-99.990;0.22;160.66;
2024-04-08 21:24:12.46;0.03:57:48:428;-0.56;-0.78;0.27;0.004373;-0.003302;-0.004638;0.001624;-62.73;7.96;135.38;37.13;130.19;0.004373;0.00592;-0.001547;-23.592;-22.277;-99.990;0.22;160.70;
2024-04-08 21:24:17.47;0.03:57:53:433;-0.55;-0.79;0.28;0.00438;-0.003268;-0.004691;0.001656;-62.43;8.07;135.89;37.80;130.53;0.00438;0.005952;-0.001572;-23.585;-22.253;-99.990;0.23;160.56;
2024-04-08 21:24:22.47;0.03:57:58:435;-0.55;-0.79;0.28;0.004383;-0.003262;-0.004696;0.001661;-62.39;8.10;135.86;37.90;130.47;0.004383;0.005954;-0.001572;-23.583;-22.252;-99.990;0.23;160.52;
2024-04-08 21:24:27.47;0.03:58:03:438;-0.55;-0.79;0.28;0.004379;-0.003269;-0.004697;0.00166;-62.42;8.09;136.06;37.92;130.67;0.004379;0.005958;-0.001579;-23.586;-22.249;-99.990;0.23;160.53;
2024-04-08 21:24:32.48;0.03:58:08:446;-0.55;-0.79;0.28;0.00438;-0.003262;-0.004704;0.001658;-62.37;8.08;136.07;37.86;130.69;0.00438;0.00596;-0.00158;-23.585;-22.248;-99.990;0.23;160.58;
2024-04-08 21:24:37.48;0.03:58:13:447;-0.55;-0.79;0.28;0.00438;-0.003262;-0.004702;0.001666;-62.38;8.12;136.07;38.04;130.65;0.00438;0.00596;-0.00158;-23.585;-22.247;-99.990;0.23;160.49;
2024-04-08 21:24:42.48;0.03:58:18:445;-0.55;-0.79;0.28;0.00438;-0.003267;-0.004693;0.001663;-62.42;8.11;135.97;37.98;130.56;0.00438;0.005955;-0.001575;-23.585;-22.251;-99.990;0.23;160.48;
2024-04-08 21:24:47.49;0.03:58:23:451;-0.55;-0.79;0.28;0.004382;-0.003259;-0.004703;0.001664;-62.36;8.11;135.99;37.97;130.58;0.004382;0.005959;-0.001577;-23.583;-22.248;-99.990;0.23;160.52;
2024-04-08 21:24:52.49;0.03:58:28:453;-0.55;-0.79;0.28;0.004381;-0.00326;-0.0047;0.001663;-62.37;8.10;135.95;37.95;130.55;0.004381;0.005956;-0.001575;-23.584;-22.250;-99.990;0.23;160.52;
2024-04-08 21:24:57.48;0.03:58:33:448;-0.55;-0.79;0.28;0.004379;-0.003272;-0.004683;0.001662;-62.47;8.11;135.87;37.94;130.46;0.004379;0.00595;-0.001571;-23.586;-22.255;-99.990;0.23;160.47;
2024-04-08 21:25:02.49;0.03:58:38:459;-0.55;-0.79;0.28;0.004381;-0.003264;-0.004693;0.001662;-62.41;8.10;135.86;37.93;130.46;0.004381;0.005953;-0.001571;-23.584;-22.253;-99.990;0.23;160.50;
2024-04-08 21:25:07.50;0.03:58:43:466;-0.55;-0.79;0.28;0.004382;-0.00326;-0.004692;0.001663;-62.39;8.11;135.81;37.95;130.40;0.004382;0.005951;-0.001569;-23.584;-22.254;-99.990;0.23;160.49;
2024-04-08 21:25:12.51;0.03:58:48:476;-0.54;-0.79;0.28;0.004382;-0.003248;-0.004715;0.001676;-62.28;8.16;136.13;38.23;130.65;0.004382;0.005966;-0.001583;-23.583;-22.243;-99.990;0.23;160.44;
2024-04-08 21:25:17.51;0.03:58:53:477;-0.54;-0.79;0.28;0.004388;-0.003231;-0.004744;0.001699;-62.13;8.25;136.41;38.72;130.80;0.004388;0.005986;-0.001598;-23.577;-22.228;-99.990;0.23;160.29;
2024-04-08 21:25:22.52;0.03:58:58:485;-0.53;-0.80;0.29;0.004399;-0.003188;-0.004805;0.001728;-61.78;8.34;136.85;39.29;131.09;0.004399;0.00602;-0.001621;-23.567;-22.204;-99.990;0.24;160.22;
2024-04-08 21:25:27.52;0.03:59:03:486;-0.50;-0.81;0.30;0.004422;-0.003084;-0.004941;0.001854;-60.99;8.83;138.23;41.92;131.72;0.004422;0.006112;-0.001691;-23.544;-22.138;-99.990;0.25;159.44;
2024-04-08 21:25:32.53;0.03:59:08:495;-0.53;-0.79;0.29;0.004393;-0.003207;-0.004779;0.001755;-61.93;8.48;136.96;39.95;131.00;0.004393;0.006017;-0.001624;-23.572;-22.206;-99.990;0.23;159.83;
2024-04-08 21:25:37.54;0.03:59:13:500;-0.53;-0.79;0.30;0.004396;-0.003189;-0.004797;0.001802;-61.81;8.69;137.29;40.99;131.02;0.004396;0.006036;-0.001639;-23.569;-22.193;-99.990;0.24;159.41;
2024-04-08 21:25:42.54;0.03:59:18:506;-0.53;-0.79;0.30;0.004396;-0.003199;-0.004785;0.001789;-61.88;8.63;137.11;40.69;130.93;0.004396;0.006028;-0.001631;-23.569;-22.199;-99.990;0.23;159.50;
2024-04-08 21:25:47.54;0.03:59:23:502;-0.50;-0.81;0.30;0.004428;-0.003076;-0.004951;0.001847;-60.93;8.79;138.11;41.73;131.66;0.004428;0.006115;-0.001687;-23.538;-22.136;-99.990;0.25;159.54;
2024-04-08 21:25:52.54;0.03:59:28:501;-0.50;-0.81;0.31;0.004428;-0.003073;-0.004954;0.001868;-60.91;8.88;138.24;42.18;131.65;0.004428;0.006121;-0.001693;-23.538;-22.132;-99.990;0.25;159.34;
2024-04-08 21:25:57.55;0.03:59:33:511;-0.50;-0.81;0.31;0.004433;-0.003052;-0.004983;0.001878;-60.74;8.91;138.44;42.35;131.80;0.004433;0.006137;-0.001704;-23.533;-22.120;-99.990;0.25;159.35;
2024-04-08 21:26:02.56;0.03:59:38:521;-0.50;-0.81;0.30;0.004432;-0.00306;-0.004974;0.00186;-60.80;8.83;138.30;41.97;131.78;0.004432;0.006129;-0.001697;-23.534;-22.126;-99.990;0.25;159.50;
2024-04-08 21:26:07.56;0.03:59:43:524;-0.50;-0.81;0.31;0.004436;-0.003049;-0.004981;0.001897;-60.74;9.00;138.43;42.76;131.66;0.004436;0.00614;-0.001705;-23.530;-22.118;-99.990;0.25;159.16;
2024-04-08 21:26:12.57;0.03:59:48:530;-0.49;-0.81;0.31;0.004443;-0.003018;-0.005014;0.00193;-60.52;9.13;138.69;43.43;131.71;0.004443;0.006162;-0.001719;-23.523;-22.103;-99.990;0.26;158.95;
2024-04-08 21:26:17.57;0.03:59:53:537;-0.49;-0.81;0.31;0.004444;-0.003008;-0.005031;0.001943;-60.44;9.17;138.97;43.72;131.91;0.004444;0.006175;-0.001732;-23.523;-22.094;-99.990;0.26;158.88;
2024-04-08 21:26:22.57;0.03:59:58:536;-0.49;-0.81;0.31;0.004441;-0.003026;-0.005012;0.001919;-60.56;9.07;138.73;43.21;131.83;0.004441;0.006161;-0.00172;-23.525;-22.104;-99.990;0.25;159.05;
2024-04-08 21:26:27.58;0.04:00:03:541;-0.52;-0.80;0.31;0.004413;-0.003139;-0.004865;0.001872;-61.42;8.96;137.89;42.41;131.21;0.004413;0.006085;-0.001672;-23.553;-22.157;-99.990;0.24;158.96;
2024-04-08 21:26:32.58;0.04:00:08:544;-0.52;-0.80;0.31;0.004411;-0.00314;-0.004864;0.001885;-61.42;9.02;138.02;42.73;131.24;0.004411;0.006088;-0.001677;-23.554;-22.155;-99.990;0.24;158.82;
2024-04-08 21:26:37.59;0.04:00:13:556;-0.53;-0.79;0.30;0.004396;-0.003199;-0.00478;0.00182;-61.90;8.78;137.22;41.40;130.83;0.004396;0.006033;-0.001636;-23.569;-22.195;-99.990;0.23;159.16;
2024-04-08 21:26:42.59;0.04:00:18:555;-0.53;-0.79;0.30;0.004393;-0.003206;-0.004777;0.001817;-61.94;8.77;137.32;41.37;130.94;0.004393;0.006033;-0.00164;-23.572;-22.195;-99.990;0.23;159.17;
2024-04-08 21:26:47.60;0.04:00:23:563;-0.53;-0.79;0.30;0.004394;-0.003209;-0.004769;0.001815;-61.97;8.76;137.19;41.30;130.83;0.004394;0.006028;-0.001634;-23.571;-22.198;-99.990;0.23;159.17;
2024-04-08 21:26:52.60;0.04:00:28:566;-0.53;-0.79;0.30;0.004392;-0.003212;-0.004768;0.001813;-61.98;8.75;137.25;41.27;130.90;0.004392;0.006028;-0.001636;-23.573;-22.198;-99.990;0.23;159.18;
2024-04-08 21:26:57.61;0.04:00:33:572;-0.53;-0.79;0.30;0.004392;-0.003214;-0.004769;0.001814;-61.99;8.75;137.31;41.31;130.95;0.004392;0.00603;-0.001639;-23.574;-22.197;-99.990;0.23;159.17;
2024-04-08 21:27:02.61;0.04:00:38:572;-0.53;-0.79;0.30;0.004394;-0.003212;-0.004766;0.001807;-61.99;8.73;137.10;41.11;130.79;0.004394;0.006024;-0.00163;-23.571;-22.201;-99.990;0.23;159.24;
2024-04-08 21:27:07.60;0.04:00:43:567;-0.54;-0.79;0.30;0.004391;-0.003224;-0.004747;0.001794;-62.09;8.68;136.91;40.86;130.67;0.004391;0.006012;-0.001621;-23.574;-22.210;-99.990;0.23;159.29;
2024-04-08 21:27:12.61;0.04:00:48:569;-0.54;-0.79;0.30;0.004391;-0.003227;-0.004745;0.001794;-62.11;8.68;136.92;40.85;130.68;0.004391;0.006012;-0.001621;-23.575;-22.210;-99.990;0.23;159.29;
2024-04-08 21:27:17.60;0.04:00:53:567;-0.54;-0.79;0.30;0.004389;-0.003229;-0.004748;0.001796;-62.11;8.69;137.08;40.93;130.83;0.004389;0.006016;-0.001627;-23.577;-22.207;-99.990;0.23;159.28;
2024-04-08 21:27:22.61;0.04:00:58:572;-0.54;-0.79;0.30;0.00439;-0.003229;-0.004748;0.001798;-62.11;8.69;137.08;40.96;130.81;0.00439;0.006017;-0.001628;-23.576;-22.206;-99.990;0.23;159.26;
2024-04-08 21:27:27.62;0.04:01:03:581;-0.54;-0.79;0.30;0.00439;-0.003227;-0.004744;0.001797;-62.11;8.70;136.94;40.93;130.68;0.00439;0.006012;-0.001622;-23.575;-22.210;-99.990;0.23;159.25;
2024-04-08 21:27:32.61;0.04:01:08:577;-0.54;-0.79;0.30;0.004391;-0.003223;-0.004753;0.001797;-62.07;8.69;137.04;40.93;130.78;0.004391;0.006017;-0.001626;-23.574;-22.206;-99.990;0.23;159.28;
2024-04-08 21:27:37.61;0.04:01:13:578;-0.54;-0.79;0.30;0.004392;-0.003226;-0.004748;0.001795;-62.10;8.68;136.92;40.87;130.68;0.004392;0.006014;-0.001622;-23.573;-22.208;-99.990;0.23;159.29;
2024-04-08 21:27:42.62;0.04:01:18:579;-0.54;-0.79;0.30;0.00439;-0.003227;-0.004752;0.001793;-62.09;8.67;137.06;40.85;130.83;0.00439;0.006017;-0.001627;-23.575;-22.206;-99.990;0.23;159.32;
2024-04-08 21:27:47.62;0.04:01:23:583;-0.54;-0.79;0.30;0.00439;-0.003226;-0.004751;0.001796;-62.09;8.68;137.08;40.91;130.83;0.00439;0.006018;-0.001628;-23.576;-22.206;-99.990;0.23;159.29;
2024-04-08 21:27:52.62;0.04:01:28:582;-0.54;-0.79;0.30;0.004388;-0.00323;-0.004745;0.001794;-62.12;8.68;137.04;40.87;130.80;0.004388;0.006014;-0.001625;-23.577;-22.209;-99.990;0.23;159.29;
2024-04-08 21:27:57.63;0.04:01:33:591;-0.54;-0.79;0.30;0.004392;-0.003225;-0.004749;0.001796;-62.09;8.69;136.93;40.88;130.69;0.004392;0.006015;-0.001622;-23.573;-22.208;-99.990;0.23;159.29;
2024-04-08 21:28:02.63;0.04:01:38:596;-0.54;-0.79;0.30;0.004391;-0.003223;-0.004751;0.001797;-62.08;8.69;137.02;40.93;130.76;0.004391;0.006016;-0.001625;-23.575;-22.207;-99.990;0.23;159.28;
2024-04-08 21:28:07.63;0.04:01:43:598;-0.54;-0.79;0.30;0.004389;-0.003226;-0.00475;0.001795;-62.09;8.68;137.08;40.90;130.84;0.004389;0.006016;-0.001627;-23.577;-22.207;-99.990;0.23;159.30;
2024-04-08 21:28:12.63;0.04:01:48:596;-0.54;-0.79;0.30;0.004389;-0.003229;-0.004747;0.001795;-62.11;8.68;137.04;40.89;130.80;0.004389;0.006015;-0.001626;-23.576;-22.208;-99.990;0.23;159.29;
2024-04-08 21:28:17.64;0.04:01:53:601;-0.54;-0.79;0.30;0.004391;-0.003225;-0.004746;0.001797;-62.10;8.70;136.93;40.93;130.67;0.004391;0.006013;-0.001622;-23.574;-22.209;-99.990;0.23;159.26;
2024-04-08 21:28:22.64;0.04:01:58:600;-0.54;-0.79;0.30;0.00439;-0.003223;-0.004748;0.001798;-62.08;8.70;136.97;40.96;130.70;0.00439;0.006013;-0.001623;-23.575;-22.209;-99.990;0.23;159.25;
2024-04-08 21:28:27.64;0.04:02:03:600;-0.54;-0.79;0.30;0.00439;-0.00322;-0.004748;0.001799;-62.07;8.71;136.95;40.98;130.68;0.00439;0.006012;-0.001622;-23.575;-22.210;-99.990;0.23;159.25;
2024-04-08 21:28:32.63;0.04:02:08:596;-0.54;-0.79;0.30;0.004391;-0.003221;-0.004745;0.001797;-62.09;8.70;136.88;40.93;130.62;0.004391;0.00601;-0.001619;-23.575;-22.211;-99.990;0.23;159.26;
2024-04-08 21:28:37.64;0.04:02:13:603;-0.54;-0.79;0.30;0.00439;-0.003224;-0.004749;0.001801;-62.08;8.71;137.05;41.03;130.76;0.00439;0.006016;-0.001626;-23.575;-22.207;-99.990;0.23;159.23;
2024-04-08 21:28:42.65;0.04:02:18:614;-0.54;-0.79;0.30;0.004392;-0.003219;-0.004745;0.001802;-62.08;8.72;136.85;41.04;130.56;0.004392;0.006011;-0.001619;-23.573;-22.211;-99.990;0.23;159.20;
2024-04-08 21:28:47.66;0.04:02:23:623;-0.54;-0.79;0.30;0.004389;-0.003224;-0.004744;0.001797;-62.10;8.70;136.94;40.95;130.68;0.004389;0.00601;-0.001621;-23.576;-22.211;-99.990;0.23;159.25;
2024-04-08 21:28:52.67;0.04:02:28:630;-0.54;-0.79;0.30;0.004391;-0.003219;-0.004749;0.001799;-62.07;8.71;136.92;40.97;130.64;0.004391;0.006013;-0.001621;-23.574;-22.209;-99.990;0.23;159.25;
2024-04-08 21:28:57.68;0.04:02:33:639;-0.54;-0.79;0.30;0.004394;-0.003216;-0.004749;0.001801;-62.06;8.72;136.83;41.00;130.54;0.004394;0.006012;-0.001618;-23.572;-22.210;-99.990;0.23;159.23;
2024-04-08 21:29:02.68;0.04:02:38:645;-0.54;-0.79;0.30;0.004393;-0.003218;-0.004745;0.001799;-62.07;8.71;136.77;40.96;130.50;0.004393;0.006009;-0.001616;-23.572;-22.212;-99.990;0.23;159.23;
2024-04-08 21:29:07.69;0.04:02:43:651;-0.54;-0.79;0.30;0.00439;-0.00322;-0.004745;0.001803;-62.08;8.73;136.93;41.06;130.63;0.00439;0.006011;-0.001621;-23.575;-22.210;-99.990;0.23;159.20;
